18430.0000,851.5541,0.1074,851.4415,851.9004,207.3440,0.5158,206.0816,208.8621,206.6109,0.4441,205.6145,207.6022,206.6267,0.4728,205.5777,207.6960,230.0489,0.4188,229.3300,230.7700,1
18942.0000,852.3939,0.2174,851.8831,852.6947,206.5397,0.3577,205.6515,207.7719,206.3386,0.3530,205.2550,207.5723,206.4160,0.3544,205.4878,207.6661,228.6314,0.4020,227.9500,229.3300,1
19454.0000,852.7369,0.0380,852.6374,852.8117,206.0287,0.2847,205.2714,206.7917,205.9673,0.3623,205.0652,206.9030,206.0914,0.3945,205.2080,207.1764,227.2724,0.3902,226.6000,227.9500,1
19966.0000,852.5979,0.2129,852.1601,852.8403,205.1722,0.9439,201.5302,206.7017,204.7185,0.7406,201.9293,205.9541,204.7571,0.7115,202.0811,205.9174,225.9991,0.3345,225.4300,226.6000,1
20478.0000,851.8828,0.1210,851.7211,852.2198,203.3322,1.1086,201.4802,205.5914,203.5327,1.0632,201.5998,205.7943,203.6610,0.9434,201.7614,205.7476,225.0226,0.2249,224.6400,225.4300,1
20990.0000,851.8053,0.0408,851.6879,851.9066,204.1527,1.5815,201.0500,208.4620,204.2530,1.4069,201.2603,207.8320,204.3350,1.2702,201.5916,207.5262,224.2500,0.2341,223.8200,224.6500,1
21502.0000,851.9119,0.0956,851.7366,852.2294,203.7111,0.9568,201.7903,206.7817,203.5730,0.9272,201.7296,206.8630,203.6149,0.9026,202.1710,206.6369,223.3180,0.2845,222.8300,223.8200,1
22014.0000,852.8107,0.2400,852.2200,853.0621,203.0643,0.6565,201.5302,204.5112,202.3671,0.4432,201.2503,203.7769,202.4098,0.5323,201.2120,203.5396,222.3925,0.2500,221.9600,222.8400,1
22526.0000,853.0239,0.0309,852.9392,853.1131,203.5562,0.3872,202.3405,204.5912,201.1665,0.3938,200.4514,202.1690,201.0126,0.5799,200.0133,202.4307,221.5630,0.2268,221.1800,221.9600,1
23038.0000,852.8863,0.1413,852.4738,853.0391,202.9651,0.5912,201.5302,204.3512,200.2164,0.3017,199.5926,200.9007,199.8631,0.3304,199.2343,200.8025,220.8230,0.2081,220.4600,221.1800,1
23550.0000,851.9650,0.2079,851.6971,852.4854,202.1766,0.6723,200.6299,203.6410,199.4318,0.4725,198.4322,200.6611,198.9719,0.4628,198.0057,200.1532,220.0793,0.2203,219.7000,220.4600,1
24062.0000,851.7481,0.0256,851.6893,851.8235,200.9735,0.7376,199.0870,202.5906,198.8289,0.4180,198.0008,200.7010,198.6964,0.6200,197.5862,201.5816,219.2945,0.2336,218.8900,219.7000,1
24574.0000,852.0462,0.2772,851.7383,852.6608,199.5925,0.3969,198.7469,200.6098,197.9210,0.3631,197.3318,199.5406,197.7553,0.5170,196.9869,200.4928,218.4873,0.2348,218.0800,218.9000,1
25086.0000,852.9914,0.1409,852.6418,853.2100,200.3470,0.6033,198.8569,201.6603,197.5027,0.1579,197.0401,198.0108,197.3426,0.2547,196.6473,198.0257,217.7007,0.2089,217.3500,218.0700,1
25598.0000,853.2494,0.0402,853.1450,853.3257,200.4623,0.4032,199.3772,201.6603,197.0404,0.3000,196.5308,198.1606,196.6727,0.4797,195.9382,198.0856,217.0334,0.1857,216.7100,217.3500,1
26110.0000,852.9632,0.2599,852.4424,853.2516,200.1474,0.4877,198.5468,201.2201,196.4430,0.1608,196.0914,196.8404,195.8062,0.3155,195.2291,196.6673,216.3969,0.1823,216.0800,216.7100,1
26622.0000,852.0734,0.1682,851.8422,852.4435,199.7784,0.7443,197.2839,200.9900,195.9841,0.2748,195.1906,196.6107,195.2080,0.3113,194.4879,195.9083,215.7832,0.1780,215.4700,216.0900,1
27134.0000,851.9202,0.0309,851.8273,851.9984,197.2919,0.4362,196.2432,198.3166,195.1367,0.1594,194.7192,195.5901,194.6020,0.2088,194.0385,195.1292,215.1275,0.2062,214.7700,215.4700,1
27646.0000,852.4126,0.3447,851.9329,853.0283,197.1932,0.6556,195.2424,198.6068,194.5784,0.1854,194.1400,194.9610,194.0627,0.2004,193.6490,194.5878,214.4118,0.2028,214.0600,214.7700,1
28158.0000,853.3227,0.1378,853.0013,853.5121,196.4135,0.6335,195.2324,198.0464,194.2102,0.1428,193.9203,194.6793,193.9342,0.2863,193.3673,195.0193,213.7102,0.2015,213.3700,214.0700,1
28670.0000,853.3433,0.0748,853.1671,853.4804,197.3857,0.3942,196.0030,198.5167,194.0622,0.1108,193.7305,194.3897,193.7979,0.2099,193.2974,194.4380,213.0741,0.1688,212.7900,213.3700,1
29182.0000,852.9942,0.1895,852.5191,853.2140,197.4302,0.3639,196.5734,198.3366,193.8092,0.1190,193.5188,194.1100,193.2104,0.1981,192.7380,193.8787,212.5100,0.1589,212.2300,212.7900,1
29694.0000,852.0350,0.2280,851.7093,852.5409,196.7179,0.3875,195.4926,197.5662,193.3708,0.1442,193.0294,193.7605,192.6986,0.1743,192.3485,193.2175,211.9629,0.1617,211.6900,212.2400,1
30206.0000,851.6883,0.0323,851.6224,851.7871,194.8987,0.6985,193.7310,196.6335,193.0808,0.1509,192.6798,193.5188,192.7066,0.1585,192.3285,193.1575,211.3851,0.1795,211.0600,211.6800,1
30718.0000,852.3211,0.3434,851.7298,852.8117,193.7088,0.3320,192.6979,194.4016,192.7591,0.1640,192.3582,193.1892,192.4175,0.1957,191.9669,192.9677,210.7302,0.1903,210.4100,211.0600,1
31230.0000,852.8750,0.0523,852.7458,852.9941,193.1673,0.5257,192.4476,197.3239,192.2565,0.1260,191.9786,192.6498,191.9073,0.1415,191.6273,192.3186,210.1137,0.1633,209.8500,210.4100,1
31742.0000,852.8995,0.0528,852.7595,852.9814,192.3350,0.3401,191.6367,193.9612,191.8305,0.2628,191.3094,192.5799,191.7263,0.3673,191.0680,193.0177,209.6118,0.1382,209.3700,209.8500,1
32254.0000,852.4369,0.2749,851.9189,852.8253,192.2590,0.3087,191.3864,193.8811,191.9872,0.2628,191.3294,193.0793,192.0506,0.3918,191.3576,193.4093,209.1546,0.1256,208.9500,209.3800,1
32766.0000,851.5946,0.1457,851.3676,851.9404,192.5101,1.1287,191.2363,195.6227,192.0733,0.8713,190.9977,194.4296,191.5062,0.4151,190.8582,192.9478,208.7482,0.1171,208.5500,208.9500,1
33278.0000,851.2991,0.0629,851.1650,851.4236,195.3791,0.5487,193.7610,197.0638,193.6282,0.6278,192.4501,195.6001,191.8514,0.1649,191.5874,192.2386,208.3610,0.1087,208.1700,208.5600,1
33790.0000,851.7701,0.3874,851.1516,852.3746,194.0807,0.6879,192.5778,196.2032,192.8881,0.4127,192.3681,195.0708,192.1308,0.1677,191.8071,193.1575,207.9976,0.1085,207.8000,208.1800,1
